Video ID,Title,Description,Channel Title,Video URL,Tags,Category,Published At,View Count,Comment Count,Duration,Topic Details,Captions Available,Caption Text,Location
EWKZGelWbuM,Peppa Visits the Playground | Travel with Peppa,"Join Peppa and George as they explore the joys of the playground with their friends. Watch the fun unfold with swings, slides, and ...",Travel with Peppa,https://www.youtube.com/watch?v=EWKZGelWbuM,[],,10/26/2024 13:00,2604486,0,00:04:30,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Television_program']",TRUE,No Captions Available,N/A
6nGFkCpN0tw,Where are all my avgeeks!!? 😆✈️💅 @waymanaviation #fypシ゚ #flying #pilot #travel #shorts #viral,,JUSTJULES💖,https://www.youtube.com/watch?v=6nGFkCpN0tw,[],,12/2/2024 23:01,2576958,5885,00:00:11,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
Y2dS2nQK5wo,Cheap Flight Hack! 💸 #travel #traveltips #travelvlog,,Casper Capital,https://www.youtube.com/watch?v=Y2dS2nQK5wo,[],,5/10/2024 13:59,2537742,561,00:00:47,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
kvBF3rSYht0,Bina Ticket Ke Train Mein Travel Karne Wale Log 😱😅 #shorts #travel #rjpraveen #comedy #funny,"We Believe in Clean & Harmless Comedy And That is What Our Channel Promises. Hope You Will Enjoy Our Comedy, Banter ...",RJ PRAVEEN,https://www.youtube.com/watch?v=kvBF3rSYht0,[],,12/2/2024 14:41,2516184,243,00:00:37,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Humour']",TRUE,No Captions Available,N/A
PblqCFAn0y0,Travel (Travel),"Provided to YouTube by Kakao Entertainment Travel (Travel) · MAMAMOO TRAVEL ℗ 2020 RBW Inc.,under license to Kakao M ...",MAMAMOO - Topic,https://www.youtube.com/watch?v=PblqCFAn0y0,[],,11/3/2020 09:07,2473649,988,00:03:32,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
EzV1gMdOMsk,A very unique African country! Guess the location? #travel #travelshorts,,Tanya Khanijow,https://www.youtube.com/watch?v=EzV1gMdOMsk,[],,8/12/2024 13:04,2458614,799,00:01:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
CDa2qSO0uG8,13 hours to go!! #tinythings #smallyoutuber #plane #travel #relatable #pickme #foryou #tiny,,Tilly Oddy-Black,https://www.youtube.com/watch?v=CDa2qSO0uG8,[],,10/19/2024 21:50,2432064,150,00:00:31,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
kGaxcq2JlLk,"SH.Ep2, Darjeeling toy train | Darjeeling rope way | darling Travel guide 2024 #darjeeling","SH.Ep2, Darjeeling toy train | Darjeeling rope away | darling Travel guide 2024 #darjeeling #toytrain #ropway #hillstation ...",Khatteshorts,https://www.youtube.com/watch?v=kGaxcq2JlLk,[],,5/21/2024 13:15,2417730,264,00:00:42,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
bpGO7ZZoJAM,"How Expensive is it to Travel Japan? 🇯🇵 2 Weeks on $1,000",Japan was once famed for being incredibly expensive. Today you can travel for 14 days on just $1000. Get 3 months FREE on ...,Abroad in Japan,https://www.youtube.com/watch?v=bpGO7ZZoJAM,[],,3/7/2024 20:50,2404029,2800,00:30:13,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Nagawa, Chiisagata County, Nagano Prefecture, Japan"
ZpuVekKBBXg,So berani #travel #bungeejumping #adventure #bungeejump #fun #bungee #zipline #bunjeejumping,,Erin Karlina Ismail ,https://www.youtube.com/watch?v=ZpuVekKBBXg,[],,10/25/2024 16:16,2390400,41,00:00:17,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
tLmWBSkyKFM,Dying for Eggs!! Papua’s Dangerous Island Food!!,Thanks to BetterHelp for sponsoring this video! Visit https://betterhelp.com/besteverfood to get 10% off your first month today!,Best Ever Food Review Show,https://www.youtube.com/watch?v=tLmWBSkyKFM,[],,12/6/2024 12:28,2406242,2250,00:26:38,"['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
wNv4QpgDJZo,Surviving Terrifying Bigfoot Encounters in Haunted Woods | These Woods Are Haunted | Travel Channel,Experience some of the most horrifying run-ins with the elusive Bigfoot as ordinary individuals stumble into their domain. Whether ...,Travel Channel,https://www.youtube.com/watch?v=wNv4QpgDJZo,[],,10/15/2023 17:00,2268072,2278,01:05:50,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Television_program']",TRUE,No Captions Available,N/A
M9Rf52cb0ZE,😬 #shorts #avion #travel #voyage #drole #funny #dormir #qc #montreal #hawaii,,Cocottee_,https://www.youtube.com/watch?v=M9Rf52cb0ZE,[],,8/28/2024 20:08,2248159,364,00:00:07,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
VL3bWp0cPOw,Welcome to the University of Travel!!✨🧳 #travel #travellife #lessons #learnings #traveling,,Aakanksha Monga,https://www.youtube.com/watch?v=VL3bWp0cPOw,[],,9/6/2024 11:50,2239216,607,00:00:58,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
KMhjfciRggE,스키즈 비행記 (SKZ Travel Log) #1｜[SKZ CODE] Ep.63,"스키즈 비행記 (SKZ Travel Log) #1｜[SKZ CODE(스키즈 코드)] Ep.63 Come and Say, G'day 진짜 호주를 만날 시간, G'day!",Stray Kids,https://www.youtube.com/watch?v=KMhjfciRggE,[],,11/21/2024 10:59,2237049,6813,00:29:44,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
zslBvCVZsWU,🗽🍎#packing #vacation #newyork #satisfying #asmr #trip #aesthetic #organizing #travel #fyp,,Becky Mae,https://www.youtube.com/watch?v=zslBvCVZsWU,[],,10/6/2024 22:51,2229982,83,00:00:45,[],TRUE,No Captions Available,N/A
MVrXRkRGyEk,Why Seattle Started Right Here #history #seattle #map #travel,,Daniel Steiner,https://www.youtube.com/watch?v=MVrXRkRGyEk,[],,10/15/2024 21:02,2227247,1807,00:01:01,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,"400, Madison Street, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
-0L1yra9DtM,Traveling to the Americas’ Most Successful &quot;Dictatorship&quot;,Use Code YESTHEORY3 to Get $3 off Your eSIM with Airalo and download here: https://try.airalo.com/YesTheory Check out our ...,Yes Theory,https://www.youtube.com/watch?v=-0L1yra9DtM,[],,10/27/2024 17:00,2194823,3177,00:33:13,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
8GO3H7e7Bco,Volvo new bus in india #9600s #travel #buspremium #buslife,,Travel_with_yogi,https://www.youtube.com/watch?v=8GO3H7e7Bco,[],,8/30/2024 12:05,2155325,150,00:01:01,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
qgR7l2YYmdM,A new friend! We’re travelling together for the next 14 days in Zimbabwe 🇿🇼 #travel,,Tanya Khanijow,https://www.youtube.com/watch?v=qgR7l2YYmdM,[],,8/16/2024 14:59,2119229,689,00:01:00,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,"Livingstone Way, Victoria Falls, Victoria Falls Municipality, Hwange, Matabeleland North Province, Zimbabwe"
sqdSkOJOkXY,SLEEPING at the AIRPORT #hindi #travel,,Priya and Sid,https://www.youtube.com/watch?v=sqdSkOJOkXY,[],,12/15/2024 14:30,2127874,253,00:01:31,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
H-b-IestvtY,Jerusalem Israel ❤️🇮🇱 #music #song #newsong #love #travel #lovesongs #military #discovery  #music,,Marcio Tour Guide Israel,https://www.youtube.com/watch?v=H-b-IestvtY,[],,7/25/2024 09:01,2071563,2411,00:00:25,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"224, Ramat Negev Regional Council, Beersheba Subdistrict, South District, Israel"
HHurYxiCTs4,ไปพม่าเจออะไรบ้าง2024 #ท่านเพียว #travel #เกรซก้า #myanmar,,Prpure11,https://www.youtube.com/watch?v=HHurYxiCTs4,[],,12/4/2024 04:03,2082548,398,00:00:59,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
06_9TojeuKQ,It’s a desk in a box 🤍 #travel #packing #work #packwithme #office #mini #organization #amazon,,Julianna Claire,https://www.youtube.com/watch?v=06_9TojeuKQ,[],,9/10/2024 18:36,2067182,479,00:00:39,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
iWlfaLxgIas,스키즈 비행記 (SKZ Travel Log) #3｜[SKZ CODE] Ep.65,"스키즈 비행記 (SKZ Travel Log) #3｜[SKZ CODE(스키즈 코드)] Ep.65 Come and Say, G'day 진짜 호주를 만날 시간, G'day!",Stray Kids,https://www.youtube.com/watch?v=iWlfaLxgIas,[],,12/5/2024 12:00,2057621,6257,00:34:23,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
exI_hD_4jAM,Best Travel Destinations in The World 2024,Are you Looking for ideas for your next travel destination? Look no further than our list of the best travel destinations in the world!,Island Hopper TV,https://www.youtube.com/watch?v=exI_hD_4jAM,[],,3/22/2023 23:00,2042490,633,00:25:49,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
WSTZmS12KNk,Indian Influencer Riva Arora Shoot #travel #love #nature #travelusa #usa #india #nyc #newyorkcity,, International Photographer ,https://www.youtube.com/watch?v=WSTZmS12KNk,[],,12/4/2024 18:43,2101931,268,00:00:16,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"New York City Hall, 260, Broadway, Lower Manhattan, Civic Center, Manhattan, New York County, New York, 10000, United States"
vyJgNw6CYgE,Alaska 4K Amazing Nature Film - Peaceful Piano Music - Travel Nature,Alaska 4K Amazing Nature Film - Peaceful Piano Music - Travel Nature Alaska is a state located in the Western United States on ...,Beautiful World 4k,https://www.youtube.com/watch?v=vyJgNw6CYgE,[],,11/30/2022 10:12,2035438,277,11:54:59,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
kitgsNlUlsY,Every Month in Switzerland 😍#swiss #shorts #travel #europe #beautiful,shorts #switzerland #travel #beautiful #winter #lauterbrunnen #grindelwald #brienz #bern #stmoritz #zurich #rhinefalls #blausee ...,H&D- Vlogging Space,https://www.youtube.com/watch?v=kitgsNlUlsY,[],,1/6/2023 14:30,1995283,689,00:00:13,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
s8Ne706RTAE,Show off karte nahi ho jaata hai🤪| Princy Parikh #whatyaaprincy #travel #friends #foreign,,Princy Parikh,https://www.youtube.com/watch?v=s8Ne706RTAE,[],,10/22/2024 05:30,1992796,181,00:01:00,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
3IW3ih1amEA,"Music Travel Love - Killing Me Softly (Meghalaya, India)","Merch https://www.musictravellove.com Get ""Killing Me Softly"": Smart URL: https://lnk.to/FBfHQj2P Spotify: ...",Music Travel Love,https://www.youtube.com/watch?v=3IW3ih1amEA,[],,10/16/2024 00:00,2009282,1242,00:03:56,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
r9ezCHGkXVs,Nature Discovery | Travel Exploring | Train #youtubeshorts #amazing,Nature Discovery | Travel Exploring | Train #youtubeshorts #amazing …………………………….. I have made this video by ...,SDB Artist,https://www.youtube.com/watch?v=r9ezCHGkXVs,[],,7/15/2024 01:00,1978899,44,00:00:08,[],TRUE,No Captions Available,"Kentucky Ridge Road 758, Gunnison County, Colorado, United States"
nf17WX4wvVA,Luxury Van Camping with ASUS ZenBeam L2 (Vanlife Projector),ASUS ZenBeam L2 Smart LED Projector (ON SALE UNTIL JUNE 30TH!) ➡️ https://us.rog.gg/VanlifeProjector Cozy Merch Store ...,Trent The Traveler,https://www.youtube.com/watch?v=nf17WX4wvVA,[],,6/23/2024 16:05,1952061,2277,00:32:55,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
y8gmiDpEOkQ,World’s biggest container ship🛳️☠️😱 #explore #travel #shortvideo,,shipvloggeraman🛳️☠️,https://www.youtube.com/watch?v=y8gmiDpEOkQ,[],,9/22/2024 00:54,1956433,700,00:00:22,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
i-p7Ajqs98k,Traveling to Russia as an American 😅,,Tom from Texas,https://www.youtube.com/watch?v=i-p7Ajqs98k,[],,10/8/2024 17:21,1950788,790,00:00:33,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
Bf7WOfZ4l5A,THE RITZ-CARLTON MALDIVES | Phenomenal luxury resort (full tour),"Join me on a full tour of The Ritz-Carlton Maldives, Fari Islands, a sublime 5-star private island resort in the Maldives. Video ...",the Luxury Travel Expert,https://www.youtube.com/watch?v=Bf7WOfZ4l5A,[],,2/17/2024 09:00,1937734,685,01:12:05,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
pCgHG2xc7Zg,"$500 &#39;Dhaka Topi&#39; in Kathmandu, Nepal 🇳🇵 #travel #solotravel #nepal #nepali","I haggled for a Dhaka Topi, the traditional Nepali hat. And because this reel is part of my '$10 Challenge Vlog', I tried to get the hat ...",Wild CARLOS appeared!,https://www.youtube.com/watch?v=pCgHG2xc7Zg,[],,10/24/2024 13:47,1922183,518,00:01:00,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
F5_F0smDaU0,#adventure #travel #explore #nature,,Billionaires Mony,https://www.youtube.com/watch?v=F5_F0smDaU0,[],,8/29/2024 14:03,1914507,269,00:00:16,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
#NAME?,Day 2 in China #hindi  #travel,,Priya and Sid,https://www.youtube.com/watch?v=-RsUqZgNc18,[],,11/23/2024 19:53,1902696,162,00:00:42,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
dNU1lJiDaSY,10 Best Places to Visit in Texas - Travel Video,Check out all the places seen in this video: https://www.touropia.com/best-places-to-visit-in-texas/ They say that everything is ...,touropia,https://www.youtube.com/watch?v=dNU1lJiDaSY,[],,4/14/2021 09:58,1871319,909,00:14:39,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
gxTxe0FtcmY,Doing Things Our Followers Are Afraid To Do! (Travel Alone),,Godfrey Twins,https://www.youtube.com/watch?v=gxTxe0FtcmY,[],,7/9/2024 19:08,1860438,348,00:01:00,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
2BLqhS59Elc,"160 LIVE World Cameras, Relaxing Music, Map, Daily Timelapse, Armchair Travel","Live Cameras Around the World - Chill Music, Weather, Timelapse - Armchair Travel Produced by​⁠@BostonAndMaineLive ...",Boston and Maine Live,https://www.youtube.com/watch?v=2BLqhS59Elc,[],,6/14/2024 11:56,1838504,0,00:00:00,[],TRUE,No Captions Available,N/A
eJRu8QtlPfc,Top 5 Places in Rishikesh Uttarakhand | Trippy Buddy #shorts #travel #rishikesh,,Trippy Buddy,https://www.youtube.com/watch?v=eJRu8QtlPfc,[],,4/21/2023 10:40,1806700,558,00:00:59,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"IDPL Colony, Virbhadra, Rishikesh, Dehradun, Uttarakhand, 249201, India"
dovfFmGBOhg,Everytime I travel,,Pretty She is,https://www.youtube.com/watch?v=dovfFmGBOhg,[],,12/8/2024 08:14,1783537,167,00:00:39,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
uzLdk0tMQhc,Ye Maine Kya Dekh Liya 😳 #shorts #trendingshorts #minivlog #travel #vlog #viral #meghachaube,,Megha Chaube,https://www.youtube.com/watch?v=uzLdk0tMQhc,[],,10/17/2024 13:53,1758959,1601,00:00:57,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
-9fSRemILhA,THE GREEN FLAG TRAVEL PARTNER 💚#greenflag #travel #bestfriend #vacationgoals #hamzasyed,,hamzasyedofficial | the green flag guy,https://www.youtube.com/watch?v=-9fSRemILhA,[],,8/10/2024 16:07,1730757,183,00:00:33,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
po5cXqFT5po,AI Nature Discovery | Travel Exploring | Train #viral #trending #shorts,AI Nature Discovery | Travel Exploring | Train #viral #trending #shorts ……………………. I have generated and published this ...,SDB Artist,https://www.youtube.com/watch?v=po5cXqFT5po,[],,7/14/2024 08:29,1716550,50,00:00:08,[],TRUE,No Captions Available,"Kentucky Ridge Road 758, Gunnison County, Colorado, United States"
#NAME?,WONDERS OF PLANET EARTH | Most Magnificent Places | Travel Documentary 4K,Embark on a 90-minute cinematic voyage to Earth's most breathtaking and uncharted destinations. This visual odyssey transports ...,Top Travel,https://www.youtube.com/watch?v=-IkEMMKSqcw,[],,1/25/2024 14:00,1708190,317,01:31:26,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
g6U2SS-ZMy8,[Lyrics Video] BOL4(볼빨간사춘기) - Travel(여행),[Lyrics Video] BOL4(볼빨간사춘기) - Travel(여행) BOL4's EP Album [Red Diary Page.2] Now Available on : ▷Bugs ...,SUPER SOUND Bugs!,https://www.youtube.com/watch?v=g6U2SS-ZMy8,[],,6/22/2022 03:00,1703034,711,00:03:42,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",TRUE,No Captions Available,N/A
atZbYukyEbQ,Let’s dress up to go to airport #happiness #travel #india #dressup #amsterdam,,Tani Malayali,https://www.youtube.com/watch?v=atZbYukyEbQ,[],,8/21/2024 12:30,1685772,211,00:01:01,"['https://en.wikipedia.org/wiki/Fashion', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
wD1w5WShII0,Wonders of The Philippines | The Most Amazing Places in The Philippines | Travel Video 4K,"Welcome to our channel! In today's video, we embark on an incredible journey through the wonders of the Philippines.",Top Travel,https://www.youtube.com/watch?v=wD1w5WShII0,[],,8/1/2024 09:10,1677518,687,01:07:23,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Concepcion, Romblon, Mimaropa, Philippines"
ZNNz0WxBE7U,Basilica in Rome #travel #placestovisit #italy #rome #architecture #god,,Alisa Simpson,https://www.youtube.com/watch?v=ZNNz0WxBE7U,[],,10/19/2024 16:12,1664758,582,00:00:15,"['https://en.wikipedia.org/wiki/Religion', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
gM3G7lhoo3Y,DILJIT DOSANJH SPITI TRAVEL VLOG 2024,,Diljit Dosanjh,https://www.youtube.com/watch?v=gM3G7lhoo3Y,[],,11/19/2024 09:42,1670741,3205,00:17:08,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
TokXb-Mpc4k,i took a gap year to travel the world.,Check out Hopper's Travel Day Tuesday Sale this November 29th & save money with the bunny! New users who download ...,Simon Kim,https://www.youtube.com/watch?v=TokXb-Mpc4k,[],,11/19/2022 22:38,1541155,1841,00:22:53,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
cOa97mBh8co,WONDERS OF INDIA | 15 Most Breathtaking and Incredible Places You Must Visit | 4k Travel Video,"Discover 15 Most Breathtaking and Incredible Places You Must Visit | 4k Travel Video ,In this video We will explore india in 4k and ...",Travel With Nom Nom,https://www.youtube.com/watch?v=cOa97mBh8co,[],,8/1/2024 21:56,1531834,406,00:35:09,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
ylMfXZOqLaQ,"Summer Trip Music Mix 2024 ⛅️ Songs to play on a road trip 🏍️ Alan Walker, Rihanna, Avicii style","deephousemix #DeepMusic #summermix Rihanna, Avicii, Justin Bieber, Kygo, Selena Gomez, Alok, Bastille, David Guetta ...",Deep Atlantic,https://www.youtube.com/watch?v=ylMfXZOqLaQ,[],,7/25/2024 17:18,1521582,0,00:00:00,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
Nny4QaWpa7I,You can travel around the world in a matter of seconds...🌎 #miniature #cars #rc,You can follow us on: https://www.instagram.com/supercarblondie https://www.facebook.com/supercarblondie ...,Supercar Blondie,https://www.youtube.com/watch?v=Nny4QaWpa7I,[],,10/18/2024 13:00,1519721,1119,00:00:51,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"2, Graskeller, Altstadt, Hamburg-Mitte, Hamburg, 20457, Germany"
ShFe4ImegFo,ISSEI Travel Verification Remix🇹🇭🇻🇳,"Welcome to the energetic and funny ISSEI Channel!! Please subscribe if you like this videos, and hit the Like button and Share!",ISSEI / いっせい,https://www.youtube.com/watch?v=ShFe4ImegFo,[],,8/11/2024 11:00,1498451,157,00:00:22,['https://en.wikipedia.org/wiki/Entertainment'],TRUE,No Captions Available,N/A
Vvfyychp6aQ,Lahore aty hi itna bura hogya 🥺#01 #minivlog #dailyminivlog #travel #travelvlog #lahore,Lahore aty hi itna bura hogya #01 #minivlog #dailyminivlog #travel #travelvlog #lahore.,Ayesha universe,https://www.youtube.com/watch?v=Vvfyychp6aQ,[],,10/13/2024 13:16,1466874,281,00:00:52,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Gojra, Gojra Tehsil, Toba Tek Singh District, Faisalabad Division, Punjab, 36000, Pakistan"
8GtlXUZufpA,😱 #skydiving #travel #adventure #flying #gopro #funny #doodlanddoodles #funnycartoon #animation #,,LMS  study with laraib,https://www.youtube.com/watch?v=8GtlXUZufpA,[],,12/4/2024 13:59,1473965,44,00:00:15,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",TRUE,No Captions Available,N/A
1GEkqhSMPaQ,Samantha&#39;s Travel Partner🥰 #samantha #travel #shilpareddy #shorts #viralshorts,Samantha's Travel Partner   #samantha #travel #shilpareddy #shorts #viralshorts.,Sree's art gallery,https://www.youtube.com/watch?v=1GEkqhSMPaQ,[],,11/25/2024 09:31,1469658,113,00:00:14,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
pHV_p4xpNH0,పెళ్లి బస్సు  😍 India Trip 😍  Part-15 😍 Travel Fun 😂,"Telugu Vlogs From USA showing bus travel for wedding, games and food. USA Telugu Vlogs #Telugu #Travel #food #games ...",USA RAJA Telugu vlogs,https://www.youtube.com/watch?v=pHV_p4xpNH0,[],,9/9/2024 03:30,1463188,15,00:00:49,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
H7-VuhDTwFA,What I Pack When I Travel,Links below are affiliate links which means I receive a percentage of the revenue made from purchasing through the link: Travel ...,Lisa Nguyen,https://www.youtube.com/watch?v=H7-VuhDTwFA,[],,4/20/2023 18:30,1450481,386,00:00:53,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
XHMXbKT0gGU,"Jerusalem Streets,  Israel forever. #travel #israel #love #jerusalem #guitar #best #beautiful",,Marcio Tour Guide Israel,https://www.youtube.com/watch?v=XHMXbKT0gGU,[],,9/18/2024 08:54,1443956,803,00:00:26,['https://en.wikipedia.org/wiki/Music'],TRUE,No Captions Available,"224, Ramat Negev Regional Council, Beersheba Subdistrict, South District, Israel"
8nnwiiSZxp8,Travel travel travel learn what you travelled for this journey helps you to explore more focus 🧘,,BKP Homes Furniture,https://www.youtube.com/watch?v=8nnwiiSZxp8,[],,10/26/2024 09:04,1438771,126,00:01:00,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,"Sector 3, Rohini, Rohini Tehsil, North West Delhi, Delhi, 110083, India"
9lMFOSnrotQ,Bali Swing 🌹🌴♥️ Travel Partner - Budget Holidays 🥰,,Ahaana Krishna,https://www.youtube.com/watch?v=9lMFOSnrotQ,[],,9/21/2024 15:43,1436150,150,00:00:20,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Tourism']",TRUE,No Captions Available,N/A
a4MhjVtKAgk,TRAVEL SURVIVAL GUIDE: 27 tips for surviving a long flight in economy,"Here are 27 tips for surviving those long economy flights! Enjoy! Part 2 here: https://youtu.be/ZPdu14mwHN0 Love, Erica My ...",Build Your Moxie,https://www.youtube.com/watch?v=a4MhjVtKAgk,[],,8/17/2023 01:30,1431189,978,00:13:11,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],TRUE,No Captions Available,N/A
